bin.chrom	bin.start	bin.start.abspos	bin.end	bin.length	mappable.positions	gc.content	chrom.numeric	chrom	chrompos	abspos
4	114589320	805061744	115135798	546478	499242	0.364543495	4	4	114589320	805061744
4	115135798	805608222	115673376	537578	499242	0.363571426	4	4	115135798	805608222
4	115673376	806145800	116203044	529668	499242	0.344083464	4	4	115673376	806145800
4	116203044	806675468	116742869	539825	499242	0.340447367	4	4	116203044	806675468
4	116742869	807215293	117283915	541046	499242	0.346024183	4	4	116742869	807215293
4	117283915	807756339	117823421	539506	499241	0.342961895	4	4	117283915	807756339
4	117823421	808295845	118356353	532932	499242	0.34215247	4	4	117823421	808295845
4	118356353	808828777	118911032	554679	499242	0.356887497	4	4	118356353	808828777
4	118911032	809383456	119625533	714501	499242	0.381998066	4	4	118911032	809383456
4	119625533	810097957	120178589	553056	499242	0.382297634	4	4	119625533	810097957
4	120178589	810651013	120806645	628056	499242	0.37765263	4	4	120178589	810651013
4	120806645	811279069	121356189	549544	499242	0.363934462	4	4	120806645	811279069
4	121356189	811828613	121911503	555314	499242	0.369236144	4	4	121356189	811828613
4	121911503	812383927	122453645	542142	499242	0.378574248	4	4	121911503	812383927
4	122453645	812926069	122998922	545277	499242	0.383137378	4	4	122453645	812926069
4	122998922	813471346	123559064	560142	499242	0.369436679	4	4	122998922	813471346
4	123559064	814031488	124118067	559003	499242	0.382974689	4	4	123559064	814031488
4	124118067	814590491	124683617	565550	499241	0.390904429	4	4	124118067	814590491
4	124683617	815156041	125233090	549473	499242	0.36148819	4	4	124683617	815156041
4	125233090	815705514	125772571	539481	499242	0.359886632	4	4	125233090	815705514
4	125772571	816244995	126302704	530133	499242	0.355182567	4	4	125772571	816244995
4	126302704	816775128	126842007	539303	499242	0.354570622	4	4	126302704	816775128
4	126842007	817314431	127379893	537886	499242	0.346776083	4	4	126842007	817314431
4	127379893	817852317	127928678	548785	499242	0.355492588	4	4	127379893	817852317
4	127928678	818401102	128495406	566728	499242	0.373611327	4	4	127928678	818401102
4	128495406	818967830	129091703	596297	499242	0.386746873	4	4	128495406	818967830
4	129091703	819564127	129662270	570567	499242	0.404157619	4	4	129091703	819564127
4	129662270	820134694	130227838	565568	499242	0.380373359	4	4	129662270	820134694
4	130227838	820700262	130762593	534755	499242	0.3631981	4	4	130227838	820700262
4	130762593	821235017	131312301	549708	499241	0.353232989	4	4	130762593	821235017
4	131312301	821784725	131851207	538906	499242	0.347697001	4	4	131312301	821784725
4	131851207	822323631	132401284	550077	499242	0.343459188	4	4	131851207	822323631
4	132401284	822873708	133126569	725285	499242	0.361160096	4	4	132401284	822873708
4	133126569	823598993	133667479	540910	499242	0.342426651	4	4	133126569	823598993
4	133667479	824139903	134202565	535086	499242	0.347020853	4	4	133667479	824139903
4	134202565	824674989	134740906	538341	499242	0.345262575	4	4	134202565	824674989
4	134740906	825213330	135277197	536291	499242	0.345070121	4	4	134740906	825213330
4	135277197	825749621	135822048	544851	499242	0.34455475	4	4	135277197	825749621
4	135822048	826294472	136381296	559248	499242	0.346964138	4	4	135822048	826294472
4	136381296	826853720	136913105	531809	499242	0.339277823	4	4	136381296	826853720
4	136913105	827385529	137441666	528561	499242	0.342102425	4	4	136913105	827385529
4	137441666	827914090	137963508	521842	499241	0.355015503	4	4	137441666	827914090
4	137963508	828435932	138496083	532575	499242	0.350818195	4	4	137963508	828435932
4	138496083	828968507	139035842	539759	499242	0.358298796	4	4	138496083	828968507
4	139035842	829508266	139580371	544529	499242	0.372891067	4	4	139035842	829508266
4	139580371	830052795	140153384	573013	499242	0.414264598	4	4	139580371	830052795
4	140153384	830625808	140719887	566503	499242	0.418209612	4	4	140153384	830625808
4	140719887	831192311	141254088	534201	499242	0.413095445	4	4	140719887	831192311
4	141254088	831726512	141808749	554661	499242	0.394004626	4	4	141254088	831726512
4	141808749	832281173	142367194	558445	499242	0.383253499	4	4	141808749	832281173
4	142367194	832839618	142923287	556093	499242	0.368078721	4	4	142367194	832839618
4	142923287	833395711	143461440	538153	499242	0.363500714	4	4	142923287	833395711
4	143461440	833933864	144010951	549511	499242	0.370340175	4	4	143461440	833933864
4	144010951	834483375	144569947	558996	499241	0.385689701	4	4	144010951	834483375
4	144569947	835042371	145307567	737620	499242	0.375711071	4	4	144569947	835042371
4	145307567	835779991	145871590	564023	499242	0.373844684	4	4	145307567	835779991
4	145871590	836344014	146453426	581836	499242	0.385545068	4	4	145871590	836344014
4	146453426	836925850	147013192	559766	499242	0.401946528	4	4	146453426	836925850
4	147013192	837485616	147558570	545378	499242	0.386942634	4	4	147013192	837485616
4	147558570	838030994	148102379	543809	499242	0.37615045	4	4	147558570	838030994
4	148102379	838574803	148665667	563288	499242	0.389031898	4	4	148102379	838574803
4	148665667	839138091	149210544	544877	499242	0.403458028	4	4	148665667	839138091
4	149210544	839682968	149760509	549965	499242	0.374000164	4	4	149210544	839682968
4	149760509	840232933	150308410	547901	499242	0.372747996	4	4	149760509	840232933
4	150308410	840780834	150860708	552298	499242	0.358551	4	4	150308410	840780834
4	150860708	841333132	151396821	536113	499241	0.382452953	4	4	150860708	841333132
4	151396821	841869245	151951119	554298	499242	0.365738285	4	4	151396821	841869245
4	151951119	842423543	152530252	579133	499242	0.40644377	4	4	151951119	842423543
4	152530252	843002676	153057058	526806	499242	0.424560464	4	4	152530252	843002676
4	153057058	843529482	153584791	527733	499242	0.394536631	4	4	153057058	843529482
4	153584791	844057215	154135293	550502	499242	0.420083851	4	4	153584791	844057215
4	154135293	844607717	154682757	547464	499242	0.412832625	4	4	154135293	844607717
4	154682757	845155181	155234739	551982	499242	0.394112489	4	4	154682757	845155181
4	155234739	845707163	155759172	524433	499242	0.378486861	4	4	155234739	845707163
4	155759172	846231596	156300760	541588	499242	0.374101716	4	4	155759172	846231596
4	156300760	846773184	156836404	535644	499242	0.374129086	4	4	156300760	846773184
4	156836404	847308828	157379293	542889	499242	0.360370168	4	4	156836404	847308828
4	157379293	847851717	157904198	524905	499241	0.362004553	4	4	157379293	847851717
4	157904198	848376622	158441576	537378	499242	0.35274239	4	4	157904198	848376622
4	158441576	848914000	158987064	545488	499242	0.358786994	4	4	158441576	848914000
4	158987064	849459488	159558567	571503	499242	0.375445098	4	4	158987064	849459488
4	159558567	850030991	160124674	566107	499242	0.398958147	4	4	159558567	850030991
4	160124674	850597098	160681832	557158	499242	0.385797207	4	4	160124674	850597098
4	160681832	851154256	161245069	563237	499242	0.364745214	4	4	160681832	851154256
4	161245069	851717493	161799385	554316	499242	0.349003096	4	4	161245069	851717493
4	161799385	852271809	162333885	534500	499242	0.345983162	4	4	161799385	852271809
4	162333885	852806309	162871293	537408	499242	0.339254347	4	4	162333885	852806309
4	162871293	853343717	163400708	529415	499242	0.34104436	4	4	162871293	853343717
4	163400708	853873132	163942885	542177	499242	0.362191683	4	4	163400708	853873132
4	163942885	854415309	164491145	548260	499241	0.376522088	4	4	163942885	854415309
4	164491145	854963569	165040832	549687	499242	0.355707885	4	4	164491145	854963569
4	165040832	855513256	165623430	582598	499242	0.36541835	4	4	165040832	855513256
4	165623430	856095854	166248907	625477	499242	0.405818279	4	4	165623430	856095854
4	166248907	856721331	166782644	533737	499242	0.377256964	4	4	166248907	856721331
4	166782644	857255068	167324941	542297	499242	0.354766853	4	4	166782644	857255068
4	167324941	857797365	167888451	563510	499242	0.350872212	4	4	167324941	857797365
4	167888451	858360875	168439460	551009	499242	0.353153941	4	4	167888451	858360875
4	168439460	858911884	168985881	546421	499242	0.357914502	4	4	168439460	858911884
4	168985881	859458305	169529162	543281	499242	0.37329301	4	4	168985881	859458305
4	169529162	860001586	170078416	549254	499242	0.406560535	4	4	169529162	860001586
4	170078416	860550840	170647114	568698	499242	0.382872808	4	4	170078416	860550840
4	170647114	861119538	171219734	572620	499241	0.40571234	4	4	170647114	861119538
4	171219734	861692158	171788428	568694	499242	0.362887599	4	4	171219734	861692158
4	171788428	862260852	172319094	530666	499242	0.34576551	4	4	171788428	862260852
4	172319094	862791518	172850113	531019	499242	0.35429994	4	4	172319094	862791518
4	172850113	863322537	173389671	539558	499242	0.354582825	4	4	172850113	863322537
4	173389671	863862095	173922399	532728	499242	0.375161433	4	4	173389671	863862095
4	173922399	864394823	174461588	539189	499242	0.400277083	4	4	173922399	864394823
4	174461588	864934012	175016139	554551	499242	0.372703322	4	4	174461588	864934012
4	175016139	865488563	175551161	535022	499242	0.366640998	4	4	175016139	865488563
4	175551161	866023585	176089033	537872	499242	0.357923446	4	4	175551161	866023585
4	176089033	866561457	176632362	543329	499242	0.360889995	4	4	176089033	866561457
4	176632362	867104786	177164311	531949	499242	0.359090815	4	4	176632362	867104786
4	177164311	867636735	177701839	537528	499241	0.371924811	4	4	177164311	867636735
4	177701839	868174263	178239713	537874	499242	0.36841342	4	4	177701839	868174263
4	178239713	868712137	178787012	547299	499242	0.377919565	4	4	178239713	868712137
4	178787012	869259436	179327225	540213	499242	0.348829073	4	4	178787012	869259436
4	179327225	869799649	179863327	536102	499242	0.349784183	4	4	179327225	869799649
4	179863327	870335751	180398822	535495	499242	0.354824975	4	4	179863327	870335751
4	180398822	870871246	180941489	542667	499242	0.358943883	4	4	180398822	870871246
4	180941489	871413913	181470621	529132	499242	0.356472487	4	4	180941489	871413913
4	181470621	871943045	182001649	531028	499242	0.368957946	4	4	181470621	871943045
4	182001649	872474073	182534292	532643	499242	0.37970085	4	4	182001649	872474073
4	182534292	873006716	183074278	539986	499242	0.388237843	4	4	182534292	873006716
4	183074278	873546702	183608930	534652	499242	0.386346633	4	4	183074278	873546702
4	183608930	874081354	184169439	560509	499241	0.422401781	4	4	183608930	874081354
4	184169439	874641863	184734572	565133	499242	0.433800539	4	4	184169439	874641863
4	184734572	875206996	185277514	542942	499242	0.43179382	4	4	184734572	875206996
4	185277514	875749938	185835110	557596	499242	0.434622917	4	4	185277514	875749938
4	185835110	876307534	186395572	560462	499242	0.422831521	4	4	185835110	876307534
4	186395572	876867996	186928447	532875	499242	0.404503871	4	4	186395572	876867996
4	186928447	877400871	187505698	577251	499242	0.424782287	4	4	186928447	877400871
4	187505698	877978122	188058634	552936	499242	0.406844553	4	4	187505698	877978122
4	188058634	878531058	188593995	535361	499242	0.386513026	4	4	188058634	878531058
4	188593995	879066419	189178026	584031	499242	0.412091139	4	4	188593995	879066419
4	189178026	879650450	189744481	566455	499242	0.392054091	4	4	189178026	879650450
4	189744481	880216905	190299638	555157	499242	0.386341161	4	4	189744481	880216905
4	190299638	880772062	191154276	854638	499241	0.429205869	4	4	190299638	880772062
5	0	881626700	619266	619266	498606	0.517008991	5	5	0	881626700
5	619266	882245966	1261468	642202	498606	0.548299445	5	5	619266	882245966
5	1261468	882888168	1840601	579133	498607	0.520232831	5	5	1261468	882888168
5	1840601	883467301	2372489	531888	498606	0.475203426	5	5	1840601	883467301
5	2372489	883999189	2890910	518421	498606	0.450525731	5	5	2372489	883999189
5	2890910	884517610	3415017	524107	498607	0.446866766	5	5	2890910	884517610
5	3415017	885041717	3946207	531190	498606	0.434831228	5	5	3415017	885041717
5	3946207	885572907	4467051	520844	498607	0.403765811	5	5	3946207	885572907
5	4467051	886093751	5011056	544005	498606	0.395354822	5	5	4467051	886093751
5	5011056	886637756	5544242	533186	498606	0.422698646	5	5	5011056	886637756
5	5544242	887170942	6063239	518997	498607	0.416736513	5	5	5544242	887170942
5	6063239	887689939	6589172	525933	498606	0.447395391	5	5	6063239	887689939
5	6589172	888215872	7133478	544306	498606	0.427426852	5	5	6589172	888215872
5	7133478	888760178	7699994	566516	498607	0.404625818	5	5	7133478	888760178
5	7699994	889326694	8238039	538045	498606	0.40150545	5	5	7699994	889326694
5	8238039	889864739	8777982	539943	498607	0.385270297	5	5	8238039	889864739
5	8777982	890404682	9312786	534804	498606	0.391861317	5	5	8777982	890404682
5	9312786	890939486	9840931	528145	498606	0.402921546	5	5	9312786	890939486
5	9840931	891467631	10401723	560792	498607	0.424383729	5	5	9840931	891467631
5	10401723	892028423	10943064	541341	498606	0.451866753	5	5	10401723	892028423
5	10943064	892569764	11468655	525591	498606	0.408188116	5	5	10943064	892569764
5	11468655	893095355	11993762	525107	498607	0.377311672	5	5	11468655	893095355
5	11993762	893620462	12533807	540045	498606	0.358968234	5	5	11993762	893620462
5	12533807	894160507	13063183	529376	498607	0.352845614	5	5	12533807	894160507
5	13063183	894689883	13596385	533202	498606	0.374115251	5	5	13063183	894689883
5	13596385	895223085	14142425	546040	498606	0.404179181	5	5	13596385	895223085
5	14142425	895769125	14672281	529856	498607	0.431828648	5	5	14142425	895769125
5	14672281	896298981	15213996	541715	498606	0.417178775	5	5	14672281	896298981
5	15213996	896840696	15760961	546965	498606	0.390143793	5	5	15213996	896840696
5	15760961	897387661	16295391	534430	498607	0.397204498	5	5	15760961	897387661
5	16295391	897922091	16866022	570631	498606	0.423785248	5	5	16295391	897922091
5	16866022	898492722	17444598	578576	498607	0.433199787	5	5	16866022	898492722
5	17444598	899071298	18088334	643736	498606	0.385486142	5	5	17444598	899071298
5	18088334	899715034	18633928	545594	498606	0.362427006	5	5	18088334	899715034
5	18633928	900260628	19176818	542890	498607	0.347103465	5	5	18633928	900260628
5	19176818	900803518	19711783	534965	498606	0.350652846	5	5	19176818	900803518
5	19711783	901338483	20245736	533953	498606	0.34733956	5	5	19711783	901338483
5	20245736	901872436	20936929	691193	498607	0.353649415	5	5	20245736	901872436
5	20936929	902563629	21620415	683486	498606	0.360162461	5	5	20936929	902563629
5	21620415	903247115	22257801	637386	498607	0.353098436	5	5	21620415	903247115
5	22257801	903884501	22790598	532797	498606	0.351021121	5	5	22257801	903884501
5	22790598	904417298	23324076	533478	498606	0.357131878	5	5	22790598	904417298
5	23324076	904950776	23859415	535339	498607	0.353605846	5	5	23324076	904950776
5	23859415	905486115	24406714	547299	498606	0.353605616	5	5	23859415	905486115
5	24406714	906033414	24937315	530601	498606	0.349130514	5	5	24406714	906033414
5	24937315	906564015	25496574	559259	498607	0.348520095	5	5	24937315	906564015
5	25496574	907123274	26031707	535133	498606	0.347345426	5	5	25496574	907123274
5	26031707	907658407	26573878	542171	498607	0.356597826	5	5	26031707	907658407
5	26573878	908200578	27098899	525021	498606	0.341759663	5	5	26573878	908200578
5	27098899	908725599	27630611	531712	498606	0.345077786	5	5	27098899	908725599
5	27630611	909257311	28170433	539822	498607	0.34631045	5	5	27630611	909257311
5	28170433	909797133	28710728	540295	498606	0.346606946	5	5	28170433	909797133
5	28710728	910337428	29262152	551424	498606	0.350590471	5	5	28710728	910337428
5	29262152	910888852	29813541	551389	498607	0.344455548	5	5	29262152	910888852
5	29813541	911440241	30341687	528146	498606	0.351022255	5	5	29813541	911440241
5	30341687	911968387	30893410	551723	498607	0.356894674	5	5	30341687	911968387
